run_id,name,url,seed,epochs,stride,dropout,padding,activation,batch_size,kernel_size,channel_mult,max_channels,base_channels,learning_rate,n_conv_layers,apply_dropout_at,_step,train_accuracy,train_loss,test_accuracy,_runtime,epoch,test_loss,_timestamp,runtime_min
6g9ssm2v,sunny-sweep-38,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/6g9ssm2v,42,30,2,0.2,1,ReLU,128,3,3,128,32,0.0005,3,2,29,69.216,0.8720898721224207,65.51,216.3325029,30,0.9658167377302919,1757371685.2758446,3.605541715
i82inmc9,comic-sweep-39,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/i82inmc9,42,30,2,0.2,1,ReLU,128,3,3,128,32,0.0005,5,2,29,88.73,0.31128452985030614,72.57,225.9962422,30,0.946031236195866,1757371717.439861,3.7666040366666667
l2f0ywuz,helpful-sweep-40,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/l2f0ywuz,42,30,2,0.2,1,ReLU,128,3,3,128,32,0.001,2,2,29,60.56,1.1188437972227325,58.83,211.4727451,30,1.1526223949239225,1757371807.7528782,3.5245457516666665
lf0rdhj8,spring-sweep-41,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/lf0rdhj8,42,30,2,0.2,1,ReLU,128,3,3,128,32,0.001,3,2,29,78.572,0.6048075253396388,68.77,215.5192634,30,0.9123021575469005,1757371861.4297333,3.5919877233333333
unp28vwm,rare-sweep-42,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/unp28vwm,42,30,2,0.2,1,ReLU,128,3,3,128,32,0.001,5,2,29,89.972,0.28052850765035586,71.41,223.0760692,30,1.0491336768941035,1757371914.4161084,3.7179344866666666
ygyagga1,polar-sweep-43,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/ygyagga1,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,2,2,29,55.132,1.2620971425415,54.74,209.4307218,30,1.2698092536081242,1757371906.9934177,3.4905120299999997
e7mq4stp,quiet-sweep-44,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/e7mq4stp,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,3,2,29,68.154,0.8938715256693418,66.04,214.9228991,30,0.9674605100969725,1757371945.3564317,3.5820483183333334
yvo07oxa,noble-sweep-45,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/yvo07oxa,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.0005,5,2,29,83.996,0.44528034596187077,73.74,370.206344,30,0.8079667393165298,1757372188.5338073,6.170105733333333
3z1lv8ff,sleek-sweep-46,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/3z1lv8ff,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,2,2,29,60.56,1.1188437972227325,58.83,211.0777159,30,1.1526223949239225,1757372030.2083218,3.5179619316666666
tgmom28c,fragrant-sweep-47,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/tgmom28c,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,3,2,29,77.118,0.6469293285513777,69.35,214.1960943,30,0.8943558674824389,1757372084.8174343,3.5699349049999998
j1842qym,usual-sweep-48,https://wandb.ai/marcocassar-belmont-university/dl_class_projects-CIFAR10-CNN/runs/j1842qym,42,30,2,0.3,1,ReLU,128,3,3,128,32,0.001,5,2,29,85.614,0.4034285461887374,73.1,226.7333721,30,0.8789846595329575,1757372142.1313615,3.778889535
